price,latitude,longitude,surface_area,num_of_room,floor,num_floors_in_building,finish_condition,form_of_property,balcony_garden_terrace,parking_space,heating
690000,52.21638,20.97133,35.0,1,1,3,for living,full ownership,,,
495574,52.1694394,20.7972226,33.26,2,3,6,for finishing,full ownership,,,
,52.2016836,20.8878189,53.81,3,2,7,for finishing,full ownership,Balcony,garage/parking space,
210000,52.28238,21.06537,95.0,3,,2,for renovation,share,,,gas
698000,52.266416,20.96131,49.0,3,4,10,,,Balcony,,municipal
,52.0875053,21.0125874,33.03,1,1,4,for finishing,full ownership,Balcony,garage/parking space,
660000,52.23425,20.93442,42.0,2,4,10,for renovation,,Balcony,,municipal
915300,52.2552954,20.9199774,54.0,2,1,7,for living,full ownership,,,municipal
898000,52.13785,21.02912,58.94,2,2,3,for living,full ownership,Balcony,garage/parking space,
,52.2016836,20.8878189,56.37,3,2,7,for finishing,full ownership,Balcony,garage/parking space,
638166,52.1972054,21.0468635,29.14,2,1,5,for finishing,full ownership,Balcony,garage/parking space,
1400000,52.1814042,21.0991351,66.0,4,0,2,for living,,Garden,garage/parking space,municipal
449000,52.3320224,20.9357309,35.62,1,5,7,,,Balcony,,
,52.2016836,20.8878189,45.7,2,2,7,for finishing,full ownership,Balcony,garage/parking space,
663974,52.2763989,21.0118017,38.38,2,0,7,for finishing,full ownership,Garden,garage/parking space,
,52.0875053,21.0125874,35.35,2,2,4,for finishing,full ownership,Balcony,garage/parking space,
1653563,52.20091,20.96439,72.73,3,1,4,for finishing,full ownership,,garage/parking space,
,52.44359,20.97308,66.43,4,0,2,,full ownership,Balcony,garage/parking space,municipal
,52.2023915,20.8858958,42.8,2,3,7,for finishing,full ownership,Balcony,garage/parking space,
669600,52.2745847,21.1174715,54.0,3,1,5,for finishing,full ownership,Balcony,garage/parking space,
870500,52.1964005,20.9520403,47.86,2,6,7,for finishing,full ownership,Balcony,garage/parking space,
811600,52.2306,21.10796,43.82,2,5,7,for finishing,full ownership,Balcony,garage/parking space,
,52.4099001,21.2020377,56.38,3,1,3,for finishing,full ownership,Balcony,garage/parking space,
995000,52.21621,21.24088,65.0,3,2,5,,,Balcony,garage/parking space,
,52.1128681,20.9733484,51.44,2,3,3,for finishing,full ownership,Balcony,,
,52.45968,21.03804,65.87,3,3,4,for finishing,full ownership,,garage/parking space,
848450,52.2494423,21.049258,34.35,2,0,5,,full ownership,,,municipal
1350000,52.2181258,21.2524418,175.0,5,0,2,,,Balcony,garage/parking space,gas
2000000,52.249288,20.988467,95.4,4,7,14,for living,,,garage/parking space,municipal
795000,52.3283396,21.0389109,55.5,3,2,2,for living,full ownership,Balcony,garage/parking space,municipal
820000,52.2333268,21.0993521,44.7,2,9,18,for living,full ownership,Balcony,garage/parking space,municipal
519000,52.2304608,21.0674175,26.19,1,0,3,,full ownership,Balcony,,municipal
,52.1128681,20.9733484,68.11,3,1,3,for finishing,full ownership,Balcony,,
611659,52.2745847,21.1174715,53.42,3,2,5,for finishing,full ownership,Balcony,garage/parking space,
765000,52.2821117,20.9391691,50.7,3,3,9,for living,,Balcony,,municipal
,52.1719174,20.8492217,51.2,1,2,2,for finishing,full ownership,,,
627729,52.2493598,21.0486537,25.21,1,1,5,for finishing,full ownership,Balcony,,boiler room
887500,52.2493598,21.0486537,35.5,2,2,5,for finishing,,Balcony,,boiler room
1156750,52.2493598,21.0486537,46.27,2,2,5,for finishing,,Balcony,,boiler room
1358502,52.2493598,21.0486537,52.86,1,5,5,for finishing,,,,boiler room
,52.0875053,21.0125874,44.17,2,1,4,for finishing,full ownership,Balcony,garage/parking space,
1195000,52.2854899,20.9287093,53.65,3,5,9,for living,full ownership,Balcony,garage/parking space,municipal
855323,52.2937325,20.8834724,64.31,3,1,3,for finishing,,Balcony,garage/parking space,municipal
634809,52.2937325,20.8834724,47.73,2,2,3,for finishing,,,garage/parking space,municipal
734760,52.2937325,20.8834724,56.52,3,2,3,for finishing,,Balcony,garage/parking space,municipal
730000,52.29359,20.92645,80.0,3,2,2,,full ownership,,,gas
796000,52.2892551,21.0812657,55.3,2,3,4,for living,full ownership,Balcony,garage/parking space,municipal
,52.2005734,20.9406207,66.56,4,5,6,for finishing,full ownership,Balcony,garage/parking space,
818999,52.2277,21.10405,63.0,3,2,6,for renovation,full ownership,Balcony,garage/parking space,municipal
,52.2799482,21.0230153,50.14,3,1,7,for finishing,full ownership,Terrace,garage/parking space,
999111,52.234693,20.990096,68.8,3,0,4,for living,full ownership,,,municipal
,52.2005734,20.9406207,61.05,3,2,6,for finishing,full ownership,,garage/parking space,
799000,52.3433599,21.0548869,48.46,3,0,2,for living,full ownership,"Terrace, Garden",garage/parking space,
1350000,52.3119207,21.0776381,120.0,4,2,3,for living,full ownership,Balcony,garage/parking space,gas
600000,52.2016654,20.8842652,38.07,2,6,8,for finishing,full ownership,Balcony,garage/parking space,municipal
,52.2005734,20.9406207,61.05,3,1,6,for finishing,full ownership,,garage/parking space,
1225000,52.2345,20.99179,35.0,2,7,8,,,,,
1350000,52.1306641,21.0778148,77.4,3,1,4,for living,cooperative ownership right to the premises,Balcony,garage/parking space,
,52.2389401,21.1375229,67.24,3,3,5,for finishing,full ownership,Balcony,garage/parking space,
590200,52.1964005,20.9520403,29.65,1,7,7,for finishing,full ownership,Balcony,garage/parking space,
,52.0875053,21.0125874,35.35,2,3,4,for finishing,full ownership,Terrace,garage/parking space,
,52.4099001,21.2020377,63.66,3,2,3,for finishing,full ownership,Balcony,garage/parking space,
448009,52.2745847,21.1174715,27.07,1,3,5,for finishing,full ownership,Balcony,garage/parking space,
,52.2029702,20.8768544,52.36,2,5,6,for finishing,full ownership,,garage/parking space,
439000,52.0593982,20.8309524,48.84,3,0,2,,,Garden,garage/parking space,gas
800175,52.1972054,21.0468635,35.25,2,5,5,for finishing,full ownership,Balcony,garage/parking space,
,52.2291415,21.0004697,51.94,1,2,9,for finishing,full ownership,Balcony,garage/parking space,other
609000,52.2082983,20.9770121,37.0,2,6,7,for renovation,full ownership,,,municipal
,52.1128681,20.9733484,58.28,3,1,3,for finishing,full ownership,Balcony,,
584000,52.0768339,21.0138765,48.7,3,1,3,for living,full ownership,Balcony,,gas
1157600,52.1964005,20.9520403,52.04,2,7,7,for finishing,full ownership,Terrace,garage/parking space,
,52.0875053,21.0125874,44.17,2,0,4,for finishing,full ownership,Garden,garage/parking space,
,52.0967613,21.0446222,59.36,3,0,3,for finishing,full ownership,Terrace,garage/parking space,
,52.1128681,20.9733484,57.97,3,3,3,for finishing,full ownership,Balcony,,
,52.20141,20.93844,63.55,3,1,6,for finishing,full ownership,Balcony,garage/parking space,
450716,52.2745847,21.1174715,27.07,1,5,5,for finishing,full ownership,Balcony,garage/parking space,
,52.2029702,20.8768544,64.04,3,4,6,for finishing,full ownership,Balcony,garage/parking space,
899000,52.3128931,20.955584,83.4,4,10,12,for renovation,,Balcony,,municipal
784000,52.096359,21.2467716,68.1,4,3,3,for living,full ownership,Balcony,,boiler room
,52.0957099,21.0466427,56.67,2,2,3,for finishing,full ownership,Balcony,garage/parking space,
1390000,52.2663027,20.9456116,76.0,3,1,,for living,full ownership,Balcony,garage/parking space,
,52.2029702,20.8768544,70.27,3,5,6,for finishing,full ownership,Balcony,garage/parking space,
940000,52.2337629,21.0992735,59.8,3,10,18,for living,full ownership,Balcony,garage/parking space,municipal
1700000,52.2633,21.02832,84.43,4,4,4,for living,,Balcony,,municipal
1250000,52.205663,21.0180995,71.67,4,1,11,,full ownership,Balcony,,municipal
,52.2029702,20.8768544,38.57,2,4,6,for finishing,full ownership,Balcony,garage/parking space,
609000,52.0893315,21.0247757,46.5,2,7,8,for living,full ownership,,,
542500,52.275085,21.120158,35.17,2,5,5,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
899000,52.2374203,21.0217378,36.0,1,0,5,for living,full ownership,,,municipal
,52.2029702,20.8768544,76.54,3,3,6,for finishing,full ownership,Balcony,garage/parking space,
537700,52.1964005,20.9520403,27.27,1,6,7,for finishing,full ownership,Balcony,garage/parking space,
1588000,52.25021,20.99255,64.0,4,6,11,for living,full ownership,Balcony,,municipal
,52.20141,20.93844,67.95,3,1,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,67.93,3,3,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,67.93,3,2,6,for finishing,full ownership,Balcony,garage/parking space,
1460590,52.1972054,21.0468635,67.9,4,1,5,for finishing,full ownership,Balcony,garage/parking space,
668265,52.3448225,20.941277,44.7,2,2,3,for living,full ownership,Balcony,garage/parking space,municipal
690000,52.206737,20.97436,48.7,2,3,7,for renovation,full ownership,Balcony,,municipal
,52.20141,20.93844,66.22,3,2,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,66.22,3,6,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,67.93,3,4,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,63.3,3,1,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,66.22,3,4,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,63.2,3,3,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,70.18,3,1,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,63.2,3,5,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,63.2,3,4,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,58.33,3,5,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,63.25,3,1,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,63.55,3,3,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,63.3,3,5,6,for finishing,full ownership,Balcony,garage/parking space,
,52.20141,20.93844,63.3,3,4,6,for finishing,full ownership,Balcony,garage/parking space,
890214,52.27803,21.10387,88.14,4,2,5,,full ownership,Balcony,garage/parking space,municipal
1075000,52.24949,21.10175,60.0,3,0,4,for living,,"Terrace, Garden",,municipal
,52.1128681,20.9733484,67.87,3,3,3,for finishing,full ownership,Balcony,,
649900,52.0886966,20.9478515,88.0,4,2,3,for finishing,full ownership,"Balcony, Terrace",garage/parking space,gas
,52.26837,21.04314,46.3,2,6,8,for finishing,full ownership,,garage/parking space,
920000,52.204201,21.03657,48.43,2,1,3,,full ownership,Balcony,garage/parking space,municipal
560000,52.49382,21.06679,39.48,2,1,3,,full ownership,Balcony,garage/parking space,
385000,52.21407,20.95282,25.0,1,2,4,for living,full ownership,Balcony,garage/parking space,municipal
497000,52.34459,21.0529,40.1,2,1,2,for finishing,full ownership,Balcony,,
1060000,52.24305,20.82362,121.0,4,1,2,for finishing,full ownership,"Terrace, Garden",garage/parking space,other
,52.4099001,21.2020377,56.38,3,3,3,for finishing,full ownership,Balcony,garage/parking space,
999000,52.2610419,20.9220932,85.0,4,3,4,for renovation,full ownership,Balcony,garage/parking space,municipal
,52.20049,20.89862,40.11,1,0,3,for finishing,full ownership,Terrace,garage/parking space,other
999999,52.229503,21.03736,49.0,3,5,6,,,Balcony,garage/parking space,municipal
1300000,52.2595722,20.9799119,61.5,3,5,6,for living,full ownership,Balcony,garage/parking space,municipal
980850,52.15521,21.0354,50.3,2,9,12,for living,full ownership,,garage/parking space,municipal
788000,52.2209941,20.9809558,44.0,2,3,4,for living,,,,electric
1183200,52.2306,21.10796,58.31,3,6,7,for finishing,full ownership,Balcony,garage/parking space,
848900,52.2599,20.9659,38.2,2,2,7,,full ownership,Balcony,garage/parking space,
1990000,52.203134,20.9960643,79.08,3,2,6,for renovation,full ownership,Balcony,garage/parking space,municipal
899000,52.17924,21.04956,63.0,3,6,12,for finishing,full ownership,Balcony,,municipal
619000,52.1748861,21.0535933,31.0,1,2,11,for living,cooperative ownership right to the premises,Balcony,,municipal
666000,52.2058718,20.937172,31.0,1,1,4,for living,full ownership,Balcony,garage/parking space,municipal
1990000,52.203134,20.9960643,79.08,3,2,6,for renovation,full ownership,Balcony,garage/parking space,municipal
711750,52.2763989,21.0118017,36.5,2,2,5,for finishing,full ownership,Balcony,garage/parking space,
659498,52.2745847,21.1174715,55.42,3,1,5,for finishing,full ownership,Balcony,garage/parking space,
600880,52.2407718,20.9466967,23.8,1,2,9,for living,full ownership,Balcony,,municipal
950000,52.2290258,20.9586279,42.75,2,7,9,for living,full ownership,Balcony,garage/parking space,
,52.1677806,20.9916332,53.0,3,6,6,for finishing,full ownership,Balcony,garage/parking space,
990000,52.2502159,20.9255277,94.0,4,0,9,for renovation,,Balcony,,municipal
975000,52.25323,20.984,58.0,3,3,13,for living,full ownership,Balcony,,
,52.20049,20.89862,50.61,3,3,3,for finishing,full ownership,Balcony,garage/parking space,other
863995,52.3942516,20.9413376,75.13,4,1,1,for finishing,full ownership,Balcony,garage/parking space,gas
1550000,52.2663346,20.9496744,99.5,4,3,3,for living,cooperative ownership right to the premises,Balcony,,
599000,52.2404898,20.9695287,38.1,2,3,3,for living,full ownership,Balcony,garage/parking space,municipal
577900,52.1964005,20.9520403,29.65,1,5,7,for finishing,full ownership,Balcony,garage/parking space,
974939,52.23834,21.14167,67.94,3,2,5,,,Balcony,garage/parking space,municipal
802740,52.1366898,20.7438581,78.7,3,4,4,for finishing,full ownership,Balcony,garage/parking space,gas
,52.24938,21.04856,42.52,2,0,5,for finishing,full ownership,,,
928200,52.2306,21.10796,58.18,2,0,7,for finishing,full ownership,Garden,garage/parking space,
749000,52.23144,21.06935,37.5,2,2,10,for living,full ownership,Balcony,,
1199000,52.19159,20.9081,86.9,4,5,7,for living,full ownership,Balcony,garage/parking space,gas
670000,52.24973,21.03568,27.5,1,3,5,,,,,
820000,52.29361,21.03864,53.8,3,1,10,,full ownership,Balcony,garage/parking space,
1078150,52.1972054,21.0468635,52.25,3,1,5,for finishing,full ownership,Balcony,garage/parking space,
940000,52.2337629,21.0992735,59.8,3,10,18,for living,full ownership,Balcony,garage/parking space,municipal
999111,52.234693,20.990096,68.8,3,0,4,for living,full ownership,,,municipal
,52.25383,21.06828,42.57,2,4,5,for finishing,full ownership,Balcony,garage/parking space,
766438,52.3202887,20.996522,62.72,3,3,5,for finishing,full ownership,,garage/parking space,
,52.3475982,20.9011078,56.95,3,3,3,for finishing,full ownership,Balcony,garage/parking space,
,52.198946,20.8891859,62.66,3,5,6,for finishing,full ownership,,garage/parking space,
,52.20049,20.89862,60.61,3,2,3,for finishing,full ownership,Balcony,garage/parking space,other
790000,52.2625022,21.0437634,44.3,1,5,5,for living,,,,
690000,52.34608,20.93948,54.0,3,3,3,for finishing,full ownership,Balcony,garage/parking space,
699000,52.34608,20.93948,60.0,3,3,3,for finishing,full ownership,Balcony,garage/parking space,
1800000,52.2529264,21.0388656,69.22,3,0,4,for living,full ownership,,,municipal
1070000,52.2414923,21.0681376,80.96,3,3,3,for living,full ownership,Balcony,,municipal
,52.24938,21.04856,35.35,2,0,5,for finishing,full ownership,,,
680000,52.1905562,20.9181015,24.0,1,6,6,for living,full ownership,Balcony,garage/parking space,municipal
900000,52.2505348,20.9089042,62.6,3,0,,for living,cooperative ownership right to the premises,Balcony,,municipal
769900,52.2306,21.10796,45.25,2,0,7,for finishing,full ownership,Garden,garage/parking space,
,52.2016836,20.8878189,36.38,2,0,7,for finishing,full ownership,Garden,garage/parking space,
325000,52.2560241,21.0529802,19.0,2,1,4,for living,full ownership,,,municipal
649000,52.2430938,20.9446318,25.95,1,1,5,for finishing,full ownership,Balcony,,municipal
439000,52.2376421,21.0976997,30.5,1,0,8,for renovation,cooperative ownership right to the premises,,,municipal
,52.2016836,20.8878189,36.84,2,6,7,for finishing,full ownership,Balcony,garage/parking space,
750000,52.2616237,21.170057,64.5,3,0,4,for renovation,full ownership,,,municipal
939000,52.19201,20.94427,51.3,3,5,5,,,Terrace,garage/parking space,municipal
535000,52.1433983,20.7182007,47.75,2,1,3,for living,full ownership,Balcony,,gas
,52.198946,20.8891859,49.42,2,5,6,for finishing,full ownership,,garage/parking space,
,52.20049,20.89862,55.72,3,1,3,for finishing,full ownership,Balcony,garage/parking space,other
1420000,52.2816481,20.9213221,73.84,4,8,14,for living,full ownership,Balcony,garage/parking space,municipal
2268000,52.22331,21.021,81.0,3,3,4,for renovation,,,,municipal
2300000,52.23604,21.00428,72.0,1,4,14,for living,full ownership,,,municipal
479000,52.3268,21.07828,38.0,2,2,2,for finishing,full ownership,Balcony,garage/parking space,other
464000,52.32687,21.07804,34.0,2,0,2,for finishing,full ownership,Garden,garage/parking space,other
465000,52.32694,21.07863,35.0,2,0,2,for finishing,full ownership,Garden,garage/parking space,other
693633,52.347132,20.942228,54.12,3,1,4,for finishing,full ownership,Balcony,garage/parking space,
465908,52.3255337,21.0697677,34.64,2,1,3,for finishing,full ownership,Balcony,garage/parking space,
1030200,52.2306,21.10796,58.32,3,5,7,for finishing,full ownership,Balcony,garage/parking space,
762927,52.3202887,20.996522,58.75,3,5,5,for finishing,full ownership,Balcony,garage/parking space,
,52.1128681,20.9733484,40.07,2,3,3,for finishing,full ownership,Balcony,,
,52.2872759,21.0197557,71.56,3,7,8,for finishing,full ownership,,garage/parking space,
556600,52.277715,21.10405,48.4,2,5,5,,full ownership,Balcony,garage/parking space,municipal
660000,52.3269561,21.120827,115.16,5,1,2,for finishing,full ownership,Balcony,garage/parking space,gas
,52.23134,21.09256,70.84,3,2,7,for finishing,full ownership,,garage/parking space,
505000,52.2815138,21.077597,33.55,1,3,3,for finishing,full ownership,,garage/parking space,boiler room
1119000,52.2145856,21.0197869,37.63,1,5,8,for renovation,full ownership,,garage/parking space,municipal
2850000,52.2326751,20.9869425,123.0,5,10,10,for living,,Balcony,garage/parking space,municipal
1030000,52.3065596,21.1008982,96.0,3,0,5,,full ownership,,,
1499000,52.2495338,21.0087319,54.0,3,2,4,,full ownership,,,municipal
1289000,52.1022398,20.9628072,107.5,4,1,2,for living,full ownership,"Balcony, Terrace, Garden",garage/parking space,
1150000,52.15022,20.79267,136.7,6,3,3,for renovation,,Balcony,,
856000,52.3025609,20.9294462,45.66,2,4,5,for finishing,full ownership,Balcony,garage/parking space,
647000,52.09234,21.03281,49.1,2,3,8,for living,full ownership,Balcony,garage/parking space,municipal
630000,52.24008,20.97591,34.14,1,3,4,for living,full ownership,,,municipal
1563918,52.2763989,21.0118017,85.46,4,6,6,for finishing,full ownership,Terrace,garage/parking space,
899000,52.29436,21.02869,64.0,3,4,8,for renovation,,Balcony,garage/parking space,municipal
940657,52.1868097,21.0632892,51.97,2,7,11,for finishing,full ownership,,garage/parking space,
,52.198946,20.8891859,38.0,1,0,6,for finishing,full ownership,,garage/parking space,
2399000,52.205575,21.00254,95.52,3,2,3,,full ownership,Balcony,garage/parking space,municipal
1050000,52.2340147,21.0190726,29.0,1,1,2,for living,cooperative ownership right to the premises,,,municipal
999600,52.2306,21.10796,50.22,2,6,7,for finishing,full ownership,Balcony,garage/parking space,
799000,52.15352,21.0459,63.4,3,4,4,for renovation,,Balcony,,
780000,52.15202,21.10499,39.0,2,1,4,for finishing,,,garage/parking space,
980000,52.2635,21.03887,75.3,4,0,7,for renovation,full ownership,,,municipal
550000,52.1926,20.9628,31.31,1,0,2,for renovation,full ownership,Balcony,,other
2999000,52.2611286,20.9904787,144.85,5,4,5,for living,full ownership,Balcony,garage/parking space,municipal
1203300,52.2505358,21.0803911,53.48,3,2,3,for renovation,full ownership,Balcony,,municipal
424000,52.162559,20.78773,27.66,1,0,4,for finishing,full ownership,"Terrace, Garden",,municipal
693633,52.34221,20.94045,53.77,3,0,3,for living,full ownership,"Terrace, Garden",garage/parking space,
,52.2016836,20.8878189,66.24,3,3,7,for finishing,full ownership,Balcony,garage/parking space,
1050000,52.2699136,21.0181209,41.29,2,4,8,for living,full ownership,Balcony,garage/parking space,municipal
684000,52.1997512,21.0141781,38.0,1,1,4,for living,full ownership,,,municipal
584000,52.0768339,21.0138765,48.7,3,1,3,for living,full ownership,Balcony,,gas
,52.2016836,20.8878189,66.24,3,0,7,for finishing,full ownership,Garden,garage/parking space,
864633,52.1868097,21.0632892,41.37,2,6,11,for finishing,full ownership,Balcony,garage/parking space,
788000,52.2209941,20.9809558,44.0,2,3,4,,,,garage/parking space,municipal
780000,52.2437255,21.3159012,101.0,3,1,1,for finishing,full ownership,"Balcony, Garden",garage/parking space,
787588,52.2763989,21.0118017,45.79,2,5,6,for finishing,full ownership,,garage/parking space,
850000,52.2793007,20.9186993,55.3,2,0,10,for living,full ownership,Terrace,,municipal
699000,52.11122,20.96822,40.17,2,3,3,for finishing,,Balcony,garage/parking space,municipal
448009,52.2584405,21.1268743,27.07,1,3,5,for finishing,,Balcony,garage/parking space,other
,52.2389401,21.1375229,67.24,3,2,5,for finishing,full ownership,Balcony,garage/parking space,
979000,52.15476,21.04397,64.0,4,1,4,for living,,Balcony,,municipal
850000,52.1916648,20.9813694,59.7,3,1,4,for renovation,cooperative ownership right to the premises,Balcony,,municipal
1158000,52.2117041,21.0216395,72.5,3,1,8,for renovation,cooperative ownership right to the premises,Balcony,,municipal
642600,52.2745847,21.1174715,54.0,3,1,5,for finishing,full ownership,Balcony,garage/parking space,
479000,52.1189899,20.9306001,56.79,3,1,1,for finishing,full ownership,Balcony,garage/parking space,
878000,52.29907,21.04201,65.0,2,4,6,for living,full ownership,Balcony,garage/parking space,municipal
508368,52.1372166,20.742914,49.84,2,4,4,for finishing,full ownership,Balcony,garage/parking space,gas
1200000,52.2728387,20.9130169,70.16,3,3,6,for living,full ownership,Balcony,,municipal
1209000,52.202906,20.94798,65.7,3,6,7,for living,full ownership,Balcony,garage/parking space,municipal
,52.2004691,20.9646307,100.23,4,1,4,for finishing,full ownership,"Balcony, Terrace",garage/parking space,municipal
,52.45968,21.03804,52.34,2,0,4,for finishing,full ownership,"Terrace, Garden",garage/parking space,
700000,52.2633,21.02832,51.2,3,1,4,for renovation,,,,
727000,52.19319,20.8934,64.0,3,0,3,for living,full ownership,,,
749000,52.217285,20.79505,63.0,3,1,3,,full ownership,Balcony,garage/parking space,municipal
830000,52.2468,20.9814,38.0,3,0,4,for living,full ownership,Balcony,,municipal
690000,52.225072,21.0353699,37.51,2,7,10,,full ownership,Balcony,,municipal
595000,52.0794045,21.0239908,38.0,3,1,4,for living,full ownership,,garage/parking space,municipal
1249000,52.2236122,21.0207716,56.0,2,1,6,for living,full ownership,Balcony,,municipal
739530,52.2763989,21.0118017,45.65,2,1,6,for finishing,full ownership,,garage/parking space,
909706,52.1868097,21.0632892,50.26,2,6,11,for finishing,full ownership,,garage/parking space,
,52.1887704,20.9438935,65.63,3,3,5,for finishing,full ownership,Balcony,garage/parking space,
539000,52.27588,21.12223,35.2,2,3,5,,full ownership,Balcony,garage/parking space,municipal
740000,52.327996,20.9545326,57.26,3,0,3,,,,,
834000,52.327996,20.9545326,66.98,3,2,3,,,,,
558000,52.327996,20.9545326,35.41,2,3,3,,,,,
565000,52.327996,20.9545326,40.1,2,1,3,,,,,
682000,52.327996,20.9545326,44.97,2,0,3,,,,,
1636864,52.1860248,21.0227159,58.88,2,0,3,for finishing,,,,
1888000,52.25229,21.00774,67.0,2,3,4,for living,full ownership,,,municipal
1399000,52.1975277,20.9278352,100.8,4,2,3,for living,full ownership,Balcony,,municipal
950000,52.204096,20.94954,55.1,2,4,8,for living,full ownership,Balcony,garage/parking space,municipal
899000,52.2002706,21.021509,51.0,3,9,10,for living,cooperative ownership right to the premises,Balcony,,municipal
,52.0967613,21.0446222,47.74,2,1,3,for finishing,full ownership,Balcony,garage/parking space,
1590000,52.1342102,21.0107877,93.0,3,1,1,for living,,"Balcony, Terrace",garage/parking space,gas
619000,52.1748861,21.0535933,31.0,1,2,11,for living,cooperative ownership right to the premises,Balcony,,municipal
,52.45968,21.03804,35.36,1,3,4,for finishing,full ownership,,garage/parking space,
1245000,52.142911,21.04529,68.0,3,2,12,for living,full ownership,Balcony,garage/parking space,municipal
,52.1128681,20.9733484,47.62,2,2,3,for finishing,full ownership,Balcony,,
792000,52.16252,20.80327,72.0,5,2,4,for living,full ownership,,garage/parking space,municipal
708400,52.2763989,21.0118017,44.0,2,1,8,for finishing,full ownership,,garage/parking space,
940000,52.2371937,21.0098158,35.0,1,8,11,for living,cooperative ownership right to the premises,,,
1450000,52.0780967,21.0344659,111.0,4,12,16,for living,full ownership,Terrace,garage/parking space,municipal
930340,52.1868097,21.0632892,51.4,2,6,11,for finishing,full ownership,,garage/parking space,
825000,52.2608094,20.9683115,47.0,3,3,4,for living,cooperative ownership right to the premises,Balcony,,municipal
849000,52.201794,21.01068,51.13,3,4,6,for living,full ownership,,garage/parking space,municipal
729000,52.288427,21.11005,70.0,3,,,,,Garden,,
729000,52.288427,21.11005,70.0,3,,,,,Garden,,
1090000,52.2316242,20.9722607,37.58,2,1,9,for living,,Terrace,garage/parking space,municipal
759000,52.2528096,21.0083103,33.0,1,0,2,for renovation,,,,gas
473400,52.1806879,20.8098689,39.45,1,2,2,for renovation,full ownership,Balcony,garage/parking space,gas
600000,52.2512918,21.2453934,77.6,3,1,1,for renovation,full ownership,"Balcony, Garden",garage/parking space,gas
788000,52.20997,20.96727,38.2,2,3,4,for living,,,,other
599000,52.2433,20.907,35.2,1,4,7,,full ownership,Balcony,,municipal
430000,52.21407,20.95282,27.0,1,1,4,for living,full ownership,Balcony,garage/parking space,municipal
551000,52.10818,21.25735,38.0,1,2,2,for living,full ownership,,,
1750000,52.27738,20.94342,102.0,2,0,1,for renovation,full ownership,,,gas
798000,52.34608,20.93948,59.0,3,0,3,for finishing,full ownership,"Terrace, Garden",garage/parking space,
757000,52.34608,20.93948,61.0,3,2,3,for finishing,full ownership,Balcony,garage/parking space,
1015000,52.23338,20.95718,48.34,3,7,11,for living,,Balcony,,municipal
630000,52.32899,21.00768,44.0,2,0,4,for living,full ownership,,garage/parking space,
1178100,52.17991,20.94782,61.2,3,2,4,for living,full ownership,Balcony,garage/parking space,municipal
735000,52.34608,20.93948,54.0,3,0,3,for finishing,full ownership,"Terrace, Garden",garage/parking space,
798000,52.34608,20.93948,59.0,3,0,3,for finishing,full ownership,"Terrace, Garden",garage/parking space,
1923352,52.2763989,21.0118017,104.53,4,3,5,for finishing,full ownership,,garage/parking space,
,52.2023915,20.8858958,58.61,3,6,7,for finishing,full ownership,Balcony,garage/parking space,
708000,52.1702514,20.8118385,53.0,3,1,5,for finishing,,,,
,52.2872759,21.0197557,66.8,3,4,8,for finishing,full ownership,Balcony,garage/parking space,
825000,52.2608094,20.9683115,47.0,3,3,4,for living,cooperative ownership right to the premises,Balcony,,municipal
545000,52.226432,20.95694,20.82,1,3,10,,,Balcony,,other
463000,52.2150393,20.7919758,40.95,2,3,3,for finishing,full ownership,Balcony,garage/parking space,other
670000,52.3444218,21.1221771,123.11,6,1,2,for finishing,full ownership,Balcony,garage/parking space,gas
545000,52.2261,20.95683,21.0,1,3,10,,full ownership,Balcony,,
580000,52.1565772,20.8112354,40.6,2,0,4,for finishing,full ownership,"Terrace, Garden",garage/parking space,municipal
729000,52.28544,21.03883,64.2,3,4,8,,,,,
,52.2020808,20.9545728,156.77,7,3,4,for finishing,full ownership,Balcony,garage/parking space,
1312000,52.19172,20.98874,75.6,3,1,6,,,,,
1087103,52.2246,20.9748,47.89,2,1,6,,full ownership,,garage/parking space,
,52.25383,21.06828,53.71,3,5,5,for finishing,full ownership,Balcony,garage/parking space,
,52.1677806,20.9916332,33.53,2,5,6,for finishing,full ownership,Balcony,garage/parking space,
799000,52.3223443,21.1045662,83.13,3,2,2,for living,full ownership,Balcony,garage/parking space,gas
,52.2016836,20.8878189,30.26,1,1,7,for finishing,full ownership,Balcony,garage/parking space,
1741000,52.2251321,20.9741461,81.04,4,5,6,for finishing,full ownership,,garage/parking space,
